key,team_a,team_b,city,matchday,revenue_usd_m
New Zealand|South Africa|Philadelphia|1,New Zealand,South Africa,Philadelphia,1,5.5219
Croatia|Germany|Dallas|2,Croatia,Germany,Dallas,2,5.5213
Ecuador|Mexico|Guadalajara|2,Ecuador,Mexico,Guadalajara,2,5.521
Austria|Mexico|Guadalajara|2,Austria,Mexico,Guadalajara,2,5.521
Australia|Mexico|Guadalajara|2,Australia,Mexico,Guadalajara,2,5.521
Norway|UEFA Playoff A|Guadalajara|2,Norway,UEFA Playoff A,Guadalajara,2,5.521
Norway|UEFA Playoff B|Guadalajara|2,Norway,UEFA Playoff B,Guadalajara,2,5.521
Norway|UEFA Playoff C|Guadalajara|2,Norway,UEFA Playoff C,Guadalajara,2,5.521
Norway|UEFA Playoff D|Guadalajara|2,Norway,UEFA Playoff D,Guadalajara,2,5.521
Australia|Norway|Guadalajara|3,Australia,Norway,Guadalajara,3,5.521
Canada|Norway|Toronto|2,Canada,Norway,Toronto,2,5.521
Canada|Norway|Vancouver|2,Canada,Norway,Vancouver,2,5.521
Ecuador|UEFA Playoff A|Toronto|2,Ecuador,UEFA Playoff A,Toronto,2,5.521
Ecuador|UEFA Playoff A|Vancouver|2,Ecuador,UEFA Playoff A,Vancouver,2,5.521
Australia|UEFA Playoff A|Toronto|2,Australia,UEFA Playoff A,Toronto,2,5.521
Australia|UEFA Playoff A|Vancouver|2,Australia,UEFA Playoff A,Vancouver,2,5.521
Ecuador|UEFA Playoff B|Toronto|2,Ecuador,UEFA Playoff B,Toronto,2,5.521
Ecuador|UEFA Playoff B|Vancouver|2,Ecuador,UEFA Playoff B,Vancouver,2,5.521
Australia|UEFA Playoff B|Toronto|2,Australia,UEFA Playoff B,Toronto,2,5.521
Australia|UEFA Playoff B|Vancouver|2,Australia,UEFA Playoff B,Vancouver,2,5.521
Ecuador|UEFA Playoff C|Toronto|2,Ecuador,UEFA Playoff C,Toronto,2,5.521
Ecuador|UEFA Playoff C|Vancouver|2,Ecuador,UEFA Playoff C,Vancouver,2,5.521
Australia|UEFA Playoff C|Toronto|2,Australia,UEFA Playoff C,Toronto,2,5.521
Australia|UEFA Playoff C|Vancouver|2,Australia,UEFA Playoff C,Vancouver,2,5.521
Ecuador|UEFA Playoff D|Toronto|2,Ecuador,UEFA Playoff D,Toronto,2,5.521
Ecuador|UEFA Playoff D|Vancouver|2,Ecuador,UEFA Playoff D,Vancouver,2,5.521
Australia|UEFA Playoff D|Toronto|2,Australia,UEFA Playoff D,Toronto,2,5.521
Australia|UEFA Playoff D|Vancouver|2,Australia,UEFA Playoff D,Vancouver,2,5.521
Norway|UEFA Playoff A|Toronto|3,Norway,UEFA Playoff A,Toronto,3,5.521
Norway|UEFA Playoff A|Vancouver|3,Norway,UEFA Playoff A,Vancouver,3,5.521
Norway|UEFA Playoff B|Toronto|3,Norway,UEFA Playoff B,Toronto,3,5.521
Norway|UEFA Playoff B|Vancouver|3,Norway,UEFA Playoff B,Vancouver,3,5.521
Norway|UEFA Playoff C|Toronto|3,Norway,UEFA Playoff C,Toronto,3,5.521
Norway|UEFA Playoff C|Vancouver|3,Norway,UEFA Playoff C,Vancouver,3,5.521
Norway|UEFA Playoff D|Toronto|3,Norway,UEFA Playoff D,Toronto,3,5.521
Norway|UEFA Playoff D|Vancouver|3,Norway,UEFA Playoff D,Vancouver,3,5.521
Australia|Norway|New York/NJ|2,Australia,Norway,New York/NJ,2,5.521
Australia|Norway|Boston|2,Australia,Norway,Boston,2,5.521
Ecuador|UEFA Playoff A|New York/NJ|3,Ecuador,UEFA Playoff A,New York/NJ,3,5.521
Ecuador|UEFA Playoff A|Boston|3,Ecuador,UEFA Playoff A,Boston,3,5.521
Ecuador|UEFA Playoff B|New York/NJ|3,Ecuador,UEFA Playoff B,New York/NJ,3,5.521
Ecuador|UEFA Playoff B|Boston|3,Ecuador,UEFA Playoff B,Boston,3,5.521
Ecuador|UEFA Playoff C|New York/NJ|3,Ecuador,UEFA Playoff C,New York/NJ,3,5.521
Ecuador|UEFA Playoff C|Boston|3,Ecuador,UEFA Playoff C,Boston,3,5.521
Ecuador|UEFA Playoff D|New York/NJ|3,Ecuador,UEFA Playoff D,New York/NJ,3,5.521
Ecuador|UEFA Playoff D|Boston|3,Ecuador,UEFA Playoff D,Boston,3,5.521
Australia|UEFA Playoff A|New York/NJ|3,Australia,UEFA Playoff A,New York/NJ,3,5.521
Australia|UEFA Playoff A|Boston|3,Australia,UEFA Playoff A,Boston,3,5.521
Australia|UEFA Playoff B|New York/NJ|3,Australia,UEFA Playoff B,New York/NJ,3,5.521
Australia|UEFA Playoff B|Boston|3,Australia,UEFA Playoff B,Boston,3,5.521
Australia|UEFA Playoff C|New York/NJ|3,Australia,UEFA Playoff C,New York/NJ,3,5.521
Australia|UEFA Playoff C|Boston|3,Australia,UEFA Playoff C,Boston,3,5.521
Australia|UEFA Playoff D|New York/NJ|3,Australia,UEFA Playoff D,New York/NJ,3,5.521
Australia|UEFA Playoff D|Boston|3,Australia,UEFA Playoff D,Boston,3,5.521
Morocco|USA|Seattle|2,Morocco,USA,Seattle,2,5.521
Japan|USA|Seattle|2,Japan,USA,Seattle,2,5.521
Norway|UEFA Playoff A|Seattle|2,Norway,UEFA Playoff A,Seattle,2,5.521
Norway|UEFA Playoff B|Seattle|2,Norway,UEFA Playoff B,Seattle,2,5.521
Norway|UEFA Playoff C|Seattle|2,Norway,UEFA Playoff C,Seattle,2,5.521
Norway|UEFA Playoff D|Seattle|2,Norway,UEFA Playoff D,Seattle,2,5.521
Australia|Norway|Seattle|3,Australia,Norway,Seattle,3,5.521
Ecuador|UEFA Playoff A|Houston|2,Ecuador,UEFA Playoff A,Houston,2,5.521
Australia|UEFA Playoff A|Houston|2,Australia,UEFA Playoff A,Houston,2,5.521
Ecuador|UEFA Playoff B|Houston|2,Ecuador,UEFA Playoff B,Houston,2,5.521
Australia|UEFA Playoff B|Houston|2,Australia,UEFA Playoff B,Houston,2,5.521
Ecuador|UEFA Playoff C|Houston|2,Ecuador,UEFA Playoff C,Houston,2,5.521
Australia|UEFA Playoff C|Houston|2,Australia,UEFA Playoff C,Houston,2,5.521
Ecuador|UEFA Playoff D|Houston|2,Ecuador,UEFA Playoff D,Houston,2,5.521
Australia|UEFA Playoff D|Houston|2,Australia,UEFA Playoff D,Houston,2,5.521
Norway|UEFA Playoff A|Houston|3,Norway,UEFA Playoff A,Houston,3,5.521
Norway|UEFA Playoff B|Houston|3,Norway,UEFA Playoff B,Houston,3,5.521
Norway|UEFA Playoff C|Houston|3,Norway,UEFA Playoff C,Houston,3,5.521
Norway|UEFA Playoff D|Houston|3,Norway,UEFA Playoff D,Houston,3,5.521
Ecuador|UEFA Playoff A|Atlanta|2,Ecuador,UEFA Playoff A,Atlanta,2,5.521
Ecuador|UEFA Playoff A|Miami|2,Ecuador,UEFA Playoff A,Miami,2,5.521
Australia|UEFA Playoff A|Atlanta|2,Australia,UEFA Playoff A,Atlanta,2,5.521
Australia|UEFA Playoff A|Miami|2,Australia,UEFA Playoff A,Miami,2,5.521
Ecuador|UEFA Playoff B|Atlanta|2,Ecuador,UEFA Playoff B,Atlanta,2,5.521
Ecuador|UEFA Playoff B|Miami|2,Ecuador,UEFA Playoff B,Miami,2,5.521
Australia|UEFA Playoff B|Atlanta|2,Australia,UEFA Playoff B,Atlanta,2,5.521
Australia|UEFA Playoff B|Miami|2,Australia,UEFA Playoff B,Miami,2,5.521
Ecuador|UEFA Playoff C|Atlanta|2,Ecuador,UEFA Playoff C,Atlanta,2,5.521
Ecuador|UEFA Playoff C|Miami|2,Ecuador,UEFA Playoff C,Miami,2,5.521
Australia|UEFA Playoff C|Atlanta|2,Australia,UEFA Playoff C,Atlanta,2,5.521
Australia|UEFA Playoff C|Miami|2,Australia,UEFA Playoff C,Miami,2,5.521
Ecuador|UEFA Playoff D|Atlanta|2,Ecuador,UEFA Playoff D,Atlanta,2,5.521
Ecuador|UEFA Playoff D|Miami|2,Ecuador,UEFA Playoff D,Miami,2,5.521
Australia|UEFA Playoff D|Atlanta|2,Australia,UEFA Playoff D,Atlanta,2,5.521
Australia|UEFA Playoff D|Miami|2,Australia,UEFA Playoff D,Miami,2,5.521
Norway|UEFA Playoff A|Atlanta|3,Norway,UEFA Playoff A,Atlanta,3,5.521
Norway|UEFA Playoff A|Miami|3,Norway,UEFA Playoff A,Miami,3,5.521
Norway|UEFA Playoff B|Atlanta|3,Norway,UEFA Playoff B,Atlanta,3,5.521
Norway|UEFA Playoff B|Miami|3,Norway,UEFA Playoff B,Miami,3,5.521
Norway|UEFA Playoff C|Atlanta|3,Norway,UEFA Playoff C,Atlanta,3,5.521
Norway|UEFA Playoff C|Miami|3,Norway,UEFA Playoff C,Miami,3,5.521
Norway|UEFA Playoff D|Atlanta|3,Norway,UEFA Playoff D,Atlanta,3,5.521
Norway|UEFA Playoff D|Miami|3,Norway,UEFA Playoff D,Miami,3,5.521
Australia|Norway|Kansas City|2,Australia,Norway,Kansas City,2,5.521
Ecuador|UEFA Playoff A|Kansas City|3,Ecuador,UEFA Playoff A,Kansas City,3,5.521
Ecuador|UEFA Playoff B|Kansas City|3,Ecuador,UEFA Playoff B,Kansas City,3,5.521
Ecuador|UEFA Playoff C|Kansas City|3,Ecuador,UEFA Playoff C,Kansas City,3,5.521
Ecuador|UEFA Playoff D|Kansas City|3,Ecuador,UEFA Playoff D,Kansas City,3,5.521
Australia|UEFA Playoff A|Kansas City|3,Australia,UEFA Playoff A,Kansas City,3,5.521
Australia|UEFA Playoff B|Kansas City|3,Australia,UEFA Playoff B,Kansas City,3,5.521
Australia|UEFA Playoff C|Kansas City|3,Australia,UEFA Playoff C,Kansas City,3,5.521
Australia|UEFA Playoff D|Kansas City|3,Australia,UEFA Playoff D,Kansas City,3,5.521
Norway|UEFA Playoff A|Kansas City|2,Norway,UEFA Playoff A,Kansas City,2,5.521
Norway|UEFA Playoff B|Kansas City|2,Norway,UEFA Playoff B,Kansas City,2,5.521
Norway|UEFA Playoff C|Kansas City|2,Norway,UEFA Playoff C,Kansas City,2,5.521
Norway|UEFA Playoff D|Kansas City|2,Norway,UEFA Playoff D,Kansas City,2,5.521
Australia|Norway|Kansas City|3,Australia,Norway,Kansas City,3,5.521
Australia|Norway|Philadelphia|2,Australia,Norway,Philadelphia,2,5.521
Ecuador|UEFA Playoff A|Philadelphia|3,Ecuador,UEFA Playoff A,Philadelphia,3,5.521
Ecuador|UEFA Playoff B|Philadelphia|3,Ecuador,UEFA Playoff B,Philadelphia,3,5.521
Ecuador|UEFA Playoff C|Philadelphia|3,Ecuador,UEFA Playoff C,Philadelphia,3,5.521
Ecuador|UEFA Playoff D|Philadelphia|3,Ecuador,UEFA Playoff D,Philadelphia,3,5.521
Australia|UEFA Playoff A|Philadelphia|3,Australia,UEFA Playoff A,Philadelphia,3,5.521
Australia|UEFA Playoff B|Philadelphia|3,Australia,UEFA Playoff B,Philadelphia,3,5.521
Australia|UEFA Playoff C|Philadelphia|3,Australia,UEFA Playoff C,Philadelphia,3,5.521
Australia|UEFA Playoff D|Philadelphia|3,Australia,UEFA Playoff D,Philadelphia,3,5.521
Mexico|Senegal|Guadalajara|2,Mexico,Senegal,Guadalajara,2,5.5203
IR Iran|Mexico|Guadalajara|2,IR Iran,Mexico,Guadalajara,2,5.5203
Korea Republic|Mexico|Guadalajara|2,Korea Republic,Mexico,Guadalajara,2,5.5203
IR Iran|Paraguay|Guadalajara|3,IR Iran,Paraguay,Guadalajara,3,5.52
Korea Republic|Paraguay|Guadalajara|3,Korea Republic,Paraguay,Guadalajara,3,5.52
Jordan|Scotland|New York/NJ|1,Jordan,Scotland,New York/NJ,1,5.52
Jordan|Scotland|Boston|1,Jordan,Scotland,Boston,1,5.52
IR Iran|Paraguay|New York/NJ|2,IR Iran,Paraguay,New York/NJ,2,5.52
IR Iran|Paraguay|Boston|2,IR Iran,Paraguay,Boston,2,5.52
Korea Republic|Paraguay|New York/NJ|2,Korea Republic,Paraguay,New York/NJ,2,5.52
Korea Republic|Paraguay|Boston|2,Korea Republic,Paraguay,Boston,2,5.52
IR Iran|Paraguay|Seattle|3,IR Iran,Paraguay,Seattle,3,5.52
Korea Republic|Paraguay|Seattle|3,Korea Republic,Paraguay,Seattle,3,5.52
Jordan|Scotland|Kansas City|1,Jordan,Scotland,Kansas City,1,5.52
IR Iran|Paraguay|Kansas City|2,IR Iran,Paraguay,Kansas City,2,5.52
Korea Republic|Paraguay|Kansas City|2,Korea Republic,Paraguay,Kansas City,2,5.52
IR Iran|Paraguay|Kansas City|3,IR Iran,Paraguay,Kansas City,3,5.52
Korea Republic|Paraguay|Kansas City|3,Korea Republic,Paraguay,Kansas City,3,5.52
Jordan|Scotland|Philadelphia|1,Jordan,Scotland,Philadelphia,1,5.52
IR Iran|Paraguay|Philadelphia|2,IR Iran,Paraguay,Philadelphia,2,5.52
Korea Republic|Paraguay|Philadelphia|2,Korea Republic,Paraguay,Philadelphia,2,5.52
Austria|Norway|Guadalajara|3,Austria,Norway,Guadalajara,3,5.5199
Austria|Norway|New York/NJ|2,Austria,Norway,New York/NJ,2,5.5199
Austria|Norway|Boston|2,Austria,Norway,Boston,2,5.5199
Austria|Norway|Seattle|3,Austria,Norway,Seattle,3,5.5199
Austria|Norway|Kansas City|2,Austria,Norway,Kansas City,2,5.5199
Austria|Norway|Kansas City|3,Austria,Norway,Kansas City,3,5.5199
Austria|Norway|Philadelphia|2,Austria,Norway,Philadelphia,2,5.5199
New Zealand|Saudi Arabia|New York/NJ|1,New Zealand,Saudi Arabia,New York/NJ,1,5.519
New Zealand|Saudi Arabia|Boston|1,New Zealand,Saudi Arabia,Boston,1,5.519
New Zealand|Saudi Arabia|Kansas City|1,New Zealand,Saudi Arabia,Kansas City,1,5.519
New Zealand|Saudi Arabia|Philadelphia|1,New Zealand,Saudi Arabia,Philadelphia,1,5.519
Haiti|Qatar|Guadalajara|2,Haiti,Qatar,Guadalajara,2,5.5187
New Zealand|Qatar|Guadalajara|2,New Zealand,Qatar,Guadalajara,2,5.5187
Haiti|Qatar|Toronto|3,Haiti,Qatar,Toronto,3,5.5187
Haiti|Qatar|Vancouver|3,Haiti,Qatar,Vancouver,3,5.5187
New Zealand|Qatar|Toronto|3,New Zealand,Qatar,Toronto,3,5.5187
New Zealand|Qatar|Vancouver|3,New Zealand,Qatar,Vancouver,3,5.5187
Haiti|Qatar|Seattle|2,Haiti,Qatar,Seattle,2,5.5187
New Zealand|Qatar|Seattle|2,New Zealand,Qatar,Seattle,2,5.5187
Haiti|Qatar|Houston|3,Haiti,Qatar,Houston,3,5.5187
New Zealand|Qatar|Houston|3,New Zealand,Qatar,Houston,3,5.5187
Haiti|Qatar|Atlanta|3,Haiti,Qatar,Atlanta,3,5.5187
Haiti|Qatar|Miami|3,Haiti,Qatar,Miami,3,5.5187
New Zealand|Qatar|Atlanta|3,New Zealand,Qatar,Atlanta,3,5.5187
New Zealand|Qatar|Miami|3,New Zealand,Qatar,Miami,3,5.5187
Haiti|Qatar|Kansas City|2,Haiti,Qatar,Kansas City,2,5.5187
New Zealand|Qatar|Kansas City|2,New Zealand,Qatar,Kansas City,2,5.5187
Croatia|Netherlands|New York/NJ|1,Croatia,Netherlands,New York/NJ,1,5.5186
Croatia|Netherlands|Boston|1,Croatia,Netherlands,Boston,1,5.5186
Croatia|Netherlands|Kansas City|1,Croatia,Netherlands,Kansas City,1,5.5186
Croatia|Netherlands|Philadelphia|1,Croatia,Netherlands,Philadelphia,1,5.5186
Mexico|Switzerland|Guadalajara|2,Mexico,Switzerland,Guadalajara,2,5.5182
Egypt|UEFA Playoff A|New York/NJ|1,Egypt,UEFA Playoff A,New York/NJ,1,5.5157
Egypt|UEFA Playoff A|Boston|1,Egypt,UEFA Playoff A,Boston,1,5.5157
Egypt|UEFA Playoff B|New York/NJ|1,Egypt,UEFA Playoff B,New York/NJ,1,5.5157
Egypt|UEFA Playoff B|Boston|1,Egypt,UEFA Playoff B,Boston,1,5.5157
Egypt|UEFA Playoff C|New York/NJ|1,Egypt,UEFA Playoff C,New York/NJ,1,5.5157
Egypt|UEFA Playoff C|Boston|1,Egypt,UEFA Playoff C,Boston,1,5.5157
Egypt|UEFA Playoff D|New York/NJ|1,Egypt,UEFA Playoff D,New York/NJ,1,5.5157
Egypt|UEFA Playoff D|Boston|1,Egypt,UEFA Playoff D,Boston,1,5.5157
Egypt|UEFA Playoff A|Kansas City|1,Egypt,UEFA Playoff A,Kansas City,1,5.5157
Egypt|UEFA Playoff B|Kansas City|1,Egypt,UEFA Playoff B,Kansas City,1,5.5157
Egypt|UEFA Playoff C|Kansas City|1,Egypt,UEFA Playoff C,Kansas City,1,5.5157
Egypt|UEFA Playoff D|Kansas City|1,Egypt,UEFA Playoff D,Kansas City,1,5.5157
Egypt|UEFA Playoff A|Philadelphia|1,Egypt,UEFA Playoff A,Philadelphia,1,5.5157
Egypt|UEFA Playoff B|Philadelphia|1,Egypt,UEFA Playoff B,Philadelphia,1,5.5157
Egypt|UEFA Playoff C|Philadelphia|1,Egypt,UEFA Playoff C,Philadelphia,1,5.5157
Egypt|UEFA Playoff D|Philadelphia|1,Egypt,UEFA Playoff D,Philadelphia,1,5.5157
Cabo Verde|Scotland|New York/NJ|1,Cabo Verde,Scotland,New York/NJ,1,5.5156
Cabo Verde|Scotland|Boston|1,Cabo Verde,Scotland,Boston,1,5.5156
Cabo Verde|Scotland|Kansas City|1,Cabo Verde,Scotland,Kansas City,1,5.5156
Cabo Verde|Scotland|Philadelphia|1,Cabo Verde,Scotland,Philadelphia,1,5.5156
Paraguay|Switzerland|Toronto|1,Paraguay,Switzerland,Toronto,1,5.5155
Paraguay|Switzerland|Vancouver|1,Paraguay,Switzerland,Vancouver,1,5.5155
Paraguay|USA|Seattle|1,Paraguay,USA,Seattle,1,5.5155
Paraguay|Switzerland|Houston|1,Paraguay,Switzerland,Houston,1,5.5155
Paraguay|Switzerland|Atlanta|1,Paraguay,Switzerland,Atlanta,1,5.5155
Paraguay|Switzerland|Miami|1,Paraguay,Switzerland,Miami,1,5.5155
Croatia|France|New York/NJ|1,Croatia,France,New York/NJ,1,5.5146
Croatia|France|Boston|1,Croatia,France,Boston,1,5.5146
Croatia|France|Kansas City|1,Croatia,France,Kansas City,1,5.5146
Croatia|France|Philadelphia|1,Croatia,France,Philadelphia,1,5.5146
IC Playoff 1|Paraguay|Guadalajara|2,IC Playoff 1,Paraguay,Guadalajara,2,5.5145
IC Playoff 2|Paraguay|Guadalajara|2,IC Playoff 2,Paraguay,Guadalajara,2,5.5145
IC Playoff 1|Paraguay|Toronto|3,IC Playoff 1,Paraguay,Toronto,3,5.5145
IC Playoff 1|Paraguay|Vancouver|3,IC Playoff 1,Paraguay,Vancouver,3,5.5145
IC Playoff 2|Paraguay|Toronto|3,IC Playoff 2,Paraguay,Toronto,3,5.5145
IC Playoff 2|Paraguay|Vancouver|3,IC Playoff 2,Paraguay,Vancouver,3,5.5145
IC Playoff 1|Paraguay|Seattle|2,IC Playoff 1,Paraguay,Seattle,2,5.5145
IC Playoff 2|Paraguay|Seattle|2,IC Playoff 2,Paraguay,Seattle,2,5.5145
IC Playoff 1|Paraguay|Houston|3,IC Playoff 1,Paraguay,Houston,3,5.5145
IC Playoff 2|Paraguay|Houston|3,IC Playoff 2,Paraguay,Houston,3,5.5145
IC Playoff 1|Paraguay|Atlanta|3,IC Playoff 1,Paraguay,Atlanta,3,5.5145
IC Playoff 1|Paraguay|Miami|3,IC Playoff 1,Paraguay,Miami,3,5.5145
IC Playoff 2|Paraguay|Atlanta|3,IC Playoff 2,Paraguay,Atlanta,3,5.5145
IC Playoff 2|Paraguay|Miami|3,IC Playoff 2,Paraguay,Miami,3,5.5145
IC Playoff 1|Paraguay|Kansas City|2,IC Playoff 1,Paraguay,Kansas City,2,5.5145
IC Playoff 2|Paraguay|Kansas City|2,IC Playoff 2,Paraguay,Kansas City,2,5.5145
Cabo Verde|Qatar|Dallas|2,Cabo Verde,Qatar,Dallas,2,5.5141
Curacao|South Africa|Dallas|2,Curacao,South Africa,Dallas,2,5.5141
Algeria|Curacao|New York/NJ|1,Algeria,Curacao,New York/NJ,1,5.5138
Algeria|Curacao|Boston|1,Algeria,Curacao,Boston,1,5.5138
Algeria|Haiti|New York/NJ|1,Algeria,Haiti,New York/NJ,1,5.5138
Algeria|Haiti|Boston|1,Algeria,Haiti,Boston,1,5.5138
Algeria|New Zealand|New York/NJ|1,Algeria,New Zealand,New York/NJ,1,5.5138
Algeria|New Zealand|Boston|1,Algeria,New Zealand,Boston,1,5.5138
Algeria|Curacao|Kansas City|1,Algeria,Curacao,Kansas City,1,5.5138
Algeria|Haiti|Kansas City|1,Algeria,Haiti,Kansas City,1,5.5138
Algeria|New Zealand|Kansas City|1,Algeria,New Zealand,Kansas City,1,5.5138
Algeria|Curacao|Philadelphia|1,Algeria,Curacao,Philadelphia,1,5.5138
Algeria|Haiti|Philadelphia|1,Algeria,Haiti,Philadelphia,1,5.5138
Algeria|New Zealand|Philadelphia|1,Algeria,New Zealand,Philadelphia,1,5.5138
Algeria|Curacao|Dallas|2,Algeria,Curacao,Dallas,2,5.5096
Algeria|Haiti|Dallas|2,Algeria,Haiti,Dallas,2,5.5096
Algeria|New Zealand|Dallas|2,Algeria,New Zealand,Dallas,2,5.5096
Belgium|Croatia|Dallas|2,Belgium,Croatia,Dallas,2,5.5092
Austria|UEFA Playoff A|Toronto|2,Austria,UEFA Playoff A,Toronto,2,5.5064
Austria|UEFA Playoff A|Vancouver|2,Austria,UEFA Playoff A,Vancouver,2,5.5064
Austria|UEFA Playoff B|Toronto|2,Austria,UEFA Playoff B,Toronto,2,5.5064
Austria|UEFA Playoff B|Vancouver|2,Austria,UEFA Playoff B,Vancouver,2,5.5064
Austria|UEFA Playoff C|Toronto|2,Austria,UEFA Playoff C,Toronto,2,5.5064
Austria|UEFA Playoff C|Vancouver|2,Austria,UEFA Playoff C,Vancouver,2,5.5064
Austria|UEFA Playoff D|Toronto|2,Austria,UEFA Playoff D,Toronto,2,5.5064
Austria|UEFA Playoff D|Vancouver|2,Austria,UEFA Playoff D,Vancouver,2,5.5064
Austria|UEFA Playoff A|New York/NJ|3,Austria,UEFA Playoff A,New York/NJ,3,5.5064
Austria|UEFA Playoff A|Boston|3,Austria,UEFA Playoff A,Boston,3,5.5064
Austria|UEFA Playoff B|New York/NJ|3,Austria,UEFA Playoff B,New York/NJ,3,5.5064
Austria|UEFA Playoff B|Boston|3,Austria,UEFA Playoff B,Boston,3,5.5064
Austria|UEFA Playoff C|New York/NJ|3,Austria,UEFA Playoff C,New York/NJ,3,5.5064
Austria|UEFA Playoff C|Boston|3,Austria,UEFA Playoff C,Boston,3,5.5064
Austria|UEFA Playoff D|New York/NJ|3,Austria,UEFA Playoff D,New York/NJ,3,5.5064
Austria|UEFA Playoff D|Boston|3,Austria,UEFA Playoff D,Boston,3,5.5064
Austria|UEFA Playoff A|Houston|2,Austria,UEFA Playoff A,Houston,2,5.5064
Austria|UEFA Playoff B|Houston|2,Austria,UEFA Playoff B,Houston,2,5.5064
Austria|UEFA Playoff C|Houston|2,Austria,UEFA Playoff C,Houston,2,5.5064
Austria|UEFA Playoff D|Houston|2,Austria,UEFA Playoff D,Houston,2,5.5064
Austria|UEFA Playoff A|Atlanta|2,Austria,UEFA Playoff A,Atlanta,2,5.5064
Austria|UEFA Playoff A|Miami|2,Austria,UEFA Playoff A,Miami,2,5.5064
Austria|UEFA Playoff B|Atlanta|2,Austria,UEFA Playoff B,Atlanta,2,5.5064
Austria|UEFA Playoff B|Miami|2,Austria,UEFA Playoff B,Miami,2,5.5064
Austria|UEFA Playoff C|Atlanta|2,Austria,UEFA Playoff C,Atlanta,2,5.5064
Austria|UEFA Playoff C|Miami|2,Austria,UEFA Playoff C,Miami,2,5.5064
Austria|UEFA Playoff D|Atlanta|2,Austria,UEFA Playoff D,Atlanta,2,5.5064
Austria|UEFA Playoff D|Miami|2,Austria,UEFA Playoff D,Miami,2,5.5064
Austria|UEFA Playoff A|Kansas City|3,Austria,UEFA Playoff A,Kansas City,3,5.5064
Austria|UEFA Playoff B|Kansas City|3,Austria,UEFA Playoff B,Kansas City,3,5.5064
Austria|UEFA Playoff C|Kansas City|3,Austria,UEFA Playoff C,Kansas City,3,5.5064
Austria|UEFA Playoff D|Kansas City|3,Austria,UEFA Playoff D,Kansas City,3,5.5064
Austria|UEFA Playoff A|Philadelphia|3,Austria,UEFA Playoff A,Philadelphia,3,5.5064
Austria|UEFA Playoff B|Philadelphia|3,Austria,UEFA Playoff B,Philadelphia,3,5.5064
Austria|UEFA Playoff C|Philadelphia|3,Austria,UEFA Playoff C,Philadelphia,3,5.5064
Austria|UEFA Playoff D|Philadelphia|3,Austria,UEFA Playoff D,Philadelphia,3,5.5064
Jordan|Paraguay|New York/NJ|1,Jordan,Paraguay,New York/NJ,1,5.5063
Jordan|Paraguay|Boston|1,Jordan,Paraguay,Boston,1,5.5063
Jordan|Paraguay|Kansas City|1,Jordan,Paraguay,Kansas City,1,5.5063
Jordan|Paraguay|Philadelphia|1,Jordan,Paraguay,Philadelphia,1,5.5063
Curacao|Saudi Arabia|New York/NJ|1,Curacao,Saudi Arabia,New York/NJ,1,5.5055
Curacao|Saudi Arabia|Boston|1,Curacao,Saudi Arabia,Boston,1,5.5055
Haiti|Saudi Arabia|New York/NJ|1,Haiti,Saudi Arabia,New York/NJ,1,5.5055
Haiti|Saudi Arabia|Boston|1,Haiti,Saudi Arabia,Boston,1,5.5055
Curacao|Saudi Arabia|Kansas City|1,Curacao,Saudi Arabia,Kansas City,1,5.5055
Haiti|Saudi Arabia|Kansas City|1,Haiti,Saudi Arabia,Kansas City,1,5.5055
Curacao|Saudi Arabia|Philadelphia|1,Curacao,Saudi Arabia,Philadelphia,1,5.5055
Haiti|Saudi Arabia|Philadelphia|1,Haiti,Saudi Arabia,Philadelphia,1,5.5055
Curacao|Qatar|Guadalajara|2,Curacao,Qatar,Guadalajara,2,5.5053
Curacao|Qatar|Toronto|3,Curacao,Qatar,Toronto,3,5.5053
Curacao|Qatar|Vancouver|3,Curacao,Qatar,Vancouver,3,5.5053
Curacao|Qatar|Seattle|2,Curacao,Qatar,Seattle,2,5.5053
Curacao|Qatar|Houston|3,Curacao,Qatar,Houston,3,5.5053
Curacao|Qatar|Atlanta|3,Curacao,Qatar,Atlanta,3,5.5053
Curacao|Qatar|Miami|3,Curacao,Qatar,Miami,3,5.5053
Curacao|Qatar|Kansas City|2,Curacao,Qatar,Kansas City,2,5.5053
Paraguay|Senegal|Guadalajara|3,Paraguay,Senegal,Guadalajara,3,5.5047
Paraguay|Senegal|New York/NJ|2,Paraguay,Senegal,New York/NJ,2,5.5047
Paraguay|Senegal|Boston|2,Paraguay,Senegal,Boston,2,5.5047
Paraguay|Senegal|Seattle|3,Paraguay,Senegal,Seattle,3,5.5047
Paraguay|Senegal|Kansas City|2,Paraguay,Senegal,Kansas City,2,5.5047
Paraguay|Senegal|Kansas City|3,Paraguay,Senegal,Kansas City,3,5.5047
Paraguay|Senegal|Philadelphia|2,Paraguay,Senegal,Philadelphia,2,5.5047
Japan|Paraguay|Toronto|1,Japan,Paraguay,Toronto,1,5.5021
Japan|Paraguay|Vancouver|1,Japan,Paraguay,Vancouver,1,5.5021
Japan|Paraguay|Houston|1,Japan,Paraguay,Houston,1,5.5021
Japan|Paraguay|Atlanta|1,Japan,Paraguay,Atlanta,1,5.5021
Japan|Paraguay|Miami|1,Japan,Paraguay,Miami,1,5.5021
Norway|UEFA Playoff A|Dallas|1,Norway,UEFA Playoff A,Dallas,1,5.5
